dataset,training_ratio,model,training_time,predict_time,error,model_size
cancer,0.19179102616724888,Logistic Regression,0.007801719000044615,0.00014492399998744073,0.07898148148148151,0
cancer,0.19179102616724888,Neural Network,0.1360974929999793,0.00034854400005315247,0.07194444444444445,75266.00000000019
cancer,0.19630406500402708,QDA,0.0008368699999937235,0.0002094260000103532,0.06592592592592596,1859.9999999999968
cancer,0.19630406500402708,LDA,0.0011965579999650804,0.00013951800003269454,0.0791666666666667,960.0000000000016
cancer,0.19630406500402708,Decicision Tree,0.0009433749999607242,0.0001531380000051286,0.09175925925925928,18.720000000000006
cancer,0.19630406500402708,Random Forrest,0.0933073870000226,0.0048453749999680445,0.060555555555555585,1990.1600000000005
cancer,0.19630406500402708,SVM,0.0012186769999698293,0.0001512680000450928,0.07194444444444449,60.0000000000001
cancer,0.19630406500402708,AdaBoost,0.07469022899998891,0.006393917000023066,0.067962962962963,746.6799999999994
cancer,0.19630406500402708,kNN,0.00038997900001049853,0.005431179000015618,0.0855555555555556,0
cancer,0.19630406500402708,Logistic Regression,0.007849201999970317,0.0001430920000166225,0.07472222222222227,0
cancer,0.19630406500402708,Neural Network,0.13623430299998285,0.0003468820000398411,0.07500000000000004,75266.00000000019
cancer,0.20092330025650468,QDA,0.0008372159999998985,0.00021314099999472088,0.06477064220183483,1859.9999999999968
cancer,0.20092330025650468,LDA,0.001224103999975341,0.0001412720000553236,0.07853211009174312,960.0000000000016
cancer,0.20092330025650468,Decicision Tree,0.000959230999987994,0.00015334099999563468,0.09724770642201833,19.000000000000004
cancer,0.20092330025650468,Random Forrest,0.09416174000002685,0.004948953000030087,0.061743119266055024,1990.9600000000003
cancer,0.20092330025650468,SVM,0.0012795530000039431,0.00015117099997041808,0.06944954128440366,60.0000000000001
cancer,0.20092330025650468,AdaBoost,0.08019899800005074,0.006736073999891228,0.06899082568807337,788.1399999999996
cancer,0.20092330025650468,kNN,0.0004026669999620936,0.00539911500002745,0.09082568807339453,0
cancer,0.20092330025650468,Logistic Regression,0.007847300999983417,0.0001425900000140246,0.07247706422018345,0
cancer,0.20092330025650468,Neural Network,0.1352267880000091,0.0003482370000256198,0.0722935779816514,75266.00000000019
cancer,0.20565123083486514,QDA,0.0008408800000233895,0.0002102150000064285,0.06046296296296301,1859.9999999999968
cancer,0.20565123083486514,LDA,0.0012292740000066258,0.00014133400002720007,0.0796296296296297,960.0000000000016
cancer,0.20565123083486514,Decicision Tree,0.001004058000044097,0.00015662099991459408,0.08879629629629636,19.56000000000001
cancer,0.20565123083486514,Random Forrest,0.09356939600000261,0.00502549799997723,0.06277777777777782,2068.4800000000005
cancer,0.20565123083486514,SVM,0.0012236470000516423,0.00015168899995842368,0.0716666666666667,60.0000000000001
cancer,0.20565123083486514,AdaBoost,0.09345452399994428,0.007777999000036289,0.06287037037037041,914.9899999999999
cancer,0.20565123083486514,kNN,0.00040879799997128435,0.0053670390000206715,0.09268518518518523,0
cancer,0.20565123083486514,Logistic Regression,0.007740261999988432,0.00014141699997708196,0.07574074074074079,0
cancer,0.20565123083486514,Neural Network,0.1353081930000735,0.00035528700000213574,0.07388888888888895,75266.00000000019
cancer,0.2104904144512021,QDA,0.0008578750000378932,0.00021017899998696527,0.05953703703703709,1859.9999999999968
cancer,0.2104904144512021,LDA,0.0012220500000876195,0.0001395439999851078,0.07731481481481482,960.0000000000016
cancer,0.2104904144512021,Decicision Tree,0.0009990790000392739,0.0001526009999906818,0.0902777777777778,19.720000000000006
cancer,0.2104904144512021,Random Forrest,0.09457486299998888,0.0049168000000372565,0.06064814814814818,2068.64
cancer,0.2104904144512021,SVM,0.0012631359999613772,0.00015060099999573135,0.06861111111111112,60.0000000000001
cancer,0.2104904144512021,AdaBoost,0.09889599099997218,0.008253705999932212,0.06333333333333335,967.4899999999996
cancer,0.2104904144512021,kNN,0.000409185000034995,0.005306149999987611,0.08981481481481486,0
cancer,0.2104904144512021,Logistic Regression,0.007693728000058397,0.00014215999997759353,0.0717592592592593,0
cancer,0.2104904144512021,Neural Network,0.1616416969999773,0.0003579510000145092,0.06805555555555559,75266.00000000019
cancer,0.2154434690031884,QDA,0.0008576800000810184,0.00021210999993854783,0.05472222222222229,1859.9999999999968
cancer,0.2154434690031884,LDA,0.0012203799999679174,0.00013968300001579337,0.07685185185185187,960.0000000000016
cancer,0.2154434690031884,Decicision Tree,0.0010152939999807137,0.00015466900001229075,0.09092592592592597,19.760000000000005
cancer,0.2154434690031884,Random Forrest,0.0928167619999931,0.004951156999977683,0.06074074074074079,2130.679999999999
cancer,0.2154434690031884,SVM,0.001191750999932992,0.00014935900004275029,0.068425925925926,60.0000000000001
cancer,0.2154434690031884,AdaBoost,0.09628983400001741,0.007952029999969459,0.06212962962962966,936.1600000000002
cancer,0.2154434690031884,kNN,0.00039675300005001204,0.005311507000023995,0.08907407407407412,0
cancer,0.2154434690031884,Logistic Regression,0.007733526999973036,0.0001359469999897557,0.07185185185185188,0
cancer,0.2154434690031884,Neural Network,0.15917218199997482,0.0002909230000204844,0.07287037037037043,75266.00000000019
cancer,0.22051307399030456,QDA,0.0008410470000308124,0.00020764700002473552,0.052870370370370436,1859.9999999999968
cancer,0.22051307399030456,LDA,0.0011960869999711574,0.0001358920000438957,0.07231481481481485,960.0000000000016
cancer,0.22051307399030456,Decicision Tree,0.0010089149999566878,0.00014917800008333875,0.0894444444444445,20.72000000000001
cancer,0.22051307399030456,Random Forrest,0.09182955800002672,0.004751684000011665,0.056851851851851896,2192.6399999999994
cancer,0.22051307399030456,SVM,0.0012752949999594429,0.0001475590000063676,0.06564814814814819,60.0000000000001
cancer,0.22051307399030456,AdaBoost,0.10346748000004481,0.008509000999929415,0.06064814814814818,1014.9899999999996
cancer,0.22051307399030456,kNN,0.00038925000002564046,0.0052769850000277075,0.0853703703703704,0
cancer,0.22051307399030456,Logistic Regression,0.0075788339999508045,0.00013345099997422947,0.07287037037037038,0
cancer,0.22051307399030456,Neural Network,0.1563698790000216,0.0002852609999899868,0.06777777777777777,75266.00000000019
cancer,0.22570197196339203,QDA,0.000846876000059638,0.00020833699996728686,0.05935185185185191,1859.9999999999968
cancer,0.22570197196339203,LDA,0.0012055550000150106,0.0001383429999714281,0.06805555555555562,960.0000000000016
cancer,0.22570197196339203,Decicision Tree,0.0010505530000136786,0.000150067000049603,0.08712962962962968,20.72000000000001
cancer,0.22570197196339203,Random Forrest,0.09206916500004814,0.004878015999956915,0.058703703703703744,2193.520000000001
cancer,0.22570197196339203,SVM,0.0012202910000269187,0.00014894100001583858,0.06305555555555561,60.0000000000001
cancer,0.22570197196339203,AdaBoost,0.10718663200001176,0.008634444999979677,0.05962962962962965,1034.34
cancer,0.22570197196339203,kNN,0.0003953080000519548,0.0052417539999350974,0.08453703703703712,0
cancer,0.22570197196339203,Logistic Regression,0.007605582000032882,0.0001296759999695496,0.06722222222222225,0
cancer,0.22570197196339203,Neural Network,0.1565986309999971,0.000282089000011183,0.06981481481481486,75266.00000000019
cancer,0.23101297000831597,QDA,0.0008238079999318868,0.00020047900001372905,0.05361111111111116,1859.9999999999968
cancer,0.23101297000831597,LDA,0.0011685760000364098,0.00013327999996363355,0.06777777777777778,960.0000000000016
cancer,0.23101297000831597,Decicision Tree,0.001016761999972005,0.00014736400004039752,0.08666666666666671,20.359999999999996
cancer,0.23101297000831597,Random Forrest,0.09135167099994757,0.004801219000009949,0.056481481481481535,2214.12
cancer,0.23101297000831597,SVM,0.0011833880000722277,0.00014669299994238833,0.06666666666666674,60.0000000000001
cancer,0.23101297000831597,AdaBoost,0.10873550400005118,0.0088004269999783,0.058148148148148185,1052.9099999999999
cancer,0.23101297000831597,kNN,0.00039863200005129333,0.005253740999933143,0.08768518518518524,0
cancer,0.23101297000831597,Logistic Regression,0.007553932000037094,0.00012976500001059325,0.06879629629629633,0
cancer,0.23101297000831597,Neural Network,0.15583487900001275,0.0002840780000224186,0.06787037037037041,75266.00000000019
cancer,0.23644894126454072,QDA,0.0008393479999813279,0.0002067350000470469,0.05842592592592599,1859.9999999999968
cancer,0.23644894126454072,LDA,0.001191442000072129,0.00013612100003228988,0.06842592592592597,960.0000000000016
cancer,0.23644894126454072,Decicision Tree,0.0010498350000398204,0.00014667400001599156,0.08787037037037038,21.040000000000003
cancer,0.23644894126454072,Random Forrest,0.09141036700001676,0.004754684999943494,0.05601851851851858,2219.3200000000006
cancer,0.23644894126454072,SVM,0.0012067620000198074,0.00014631599999120234,0.06500000000000004,60.0000000000001
cancer,0.23644894126454072,AdaBoost,0.11405299399998503,0.00902333099992575,0.056481481481481535,1094.3299999999995
cancer,0.23644894126454072,kNN,0.00038672299995596394,0.005873287000003984,0.08509259259259264,0
cancer,0.23644894126454072,Logistic Regression,0.007479671000019155,0.00013187599996854256,0.06907407407407412,0
cancer,0.23644894126454072,Neural Network,0.1542395069999747,0.0002788930000224354,0.06666666666666671,75266.00000000019
cancer,0.24201282647943823,QDA,0.0008260679999875718,0.00020357900002636602,0.05333333333333338,1859.9999999999968
cancer,0.24201282647943823,LDA,0.0011921019999590501,0.00013576000005741662,0.07194444444444446,960.0000000000016
cancer,0.24201282647943823,Decicision Tree,0.0010867000000325787,0.00015129799997339434,0.0901851851851852,21.360000000000007
cancer,0.24201282647943823,Random Forrest,0.09202659499998843,0.004712435000001278,0.05796296296296303,2307.2400000000002
cancer,0.24201282647943823,SVM,0.001172644999978729,0.0001464500000111002,0.06074074074074078,60.0000000000001
cancer,0.24201282647943823,AdaBoost,0.11206650800003448,0.008874542000021392,0.05537037037037042,1074.4099999999999
cancer,0.24201282647943823,kNN,0.00039308999992499616,0.005966782000077726,0.08296296296296297,0
cancer,0.24201282647943823,Logistic Regression,0.0075426719999995805,0.00012979100005395595,0.0667592592592593,0
cancer,0.24201282647943823,Neural Network,0.15392101300000832,0.00027766100005464976,0.06750000000000006,75266.00000000019
cancer,0.24770763559917114,QDA,0.0008412009999938165,0.00020497299997259688,0.05574074074074075,1859.9999999999968
cancer,0.24770763559917114,LDA,0.0011899379999795205,0.0001337289999628411,0.06759259259259265,960.0000000000016
cancer,0.24770763559917114,Decicision Tree,0.0010969920000115962,0.0001509859999532637,0.08444444444444446,21.520000000000003
cancer,0.24770763559917114,Random Forrest,0.09185713600006237,0.004713705999965896,0.056018518518518565,2338.600000000001
cancer,0.24770763559917114,SVM,0.0012504549999994194,0.0001453910000418546,0.06537037037037043,60.0000000000001
cancer,0.24770763559917114,AdaBoost,0.12003447800002501,0.00934427099995446,0.05990740740740746,1139.77
cancer,0.24770763559917114,kNN,0.000394364999992831,0.005861830000012563,0.08296296296296302,0
cancer,0.24770763559917114,Logistic Regression,0.007542905000027533,0.00013283899999805724,0.07185185185185186,0
cancer,0.24770763559917114,Neural Network,0.17956033999997995,0.0003358470000330273,0.06824074074074078,75266.00000000019
cancer,0.2535364493970112,QDA,0.0008519689999957335,0.00020663899997998676,0.05284403669724771,1859.9999999999968
cancer,0.2535364493970112,LDA,0.0011934529999689403,0.00013383399999838727,0.06495412844036696,960.0000000000016
cancer,0.2535364493970112,Decicision Tree,0.0011016609999842328,0.0001478810000389785,0.08366972477064219,21.96000000000001
cancer,0.2535364493970112,Random Forrest,0.09187294099999237,0.0046777279999787435,0.05889908256880732,2335.24
cancer,0.2535364493970112,SVM,0.001261318999995638,0.0001445450000210258,0.06678899082568807,60.0000000000001
cancer,0.2535364493970112,AdaBoost,0.11708593000001201,0.009122645000015835,0.058532110091743104,1105.0899999999997
cancer,0.2535364493970112,kNN,0.00040041100000053114,0.005917185999924183,0.08266055045871559,0
cancer,0.2535364493970112,Logistic Regression,0.007549182000029761,0.00013302199999088772,0.07009174311926605,0
cancer,0.2535364493970112,Neural Network,0.18007482300001354,0.0003419289999965258,0.06660550458715594,75266.00000000019
cancer,0.25950242113997357,QDA,0.000841827999938687,0.00020425500002602332,0.05212962962962967,1859.9999999999968
cancer,0.25950242113997357,LDA,0.001204722999973456,0.00013542000002416898,0.06444444444444447,960.0000000000016
cancer,0.25950242113997357,Decicision Tree,0.0011513279999780933,0.00015064299998812202,0.0866666666666667,22.52000000000001
cancer,0.25950242113997357,Random Forrest,0.09190456000001178,0.004642947999964236,0.055925925925925955,2416.6000000000013
cancer,0.25950242113997357,SVM,0.0012802159999864677,0.00014342300003590937,0.05490740740740747,60.0000000000001
cancer,0.25950242113997357,AdaBoost,0.1275881809999828,0.009842325999979952,0.055833333333333374,1197.0899999999995
cancer,0.25950242113997357,kNN,0.0003928990000622435,0.005864478000003148,0.08250000000000005,0
cancer,0.25950242113997357,Logistic Regression,0.007583589000096254,0.00013054199992438957,0.06324074074074078,0
cancer,0.25950242113997357,Neural Network,0.17867167399994285,0.00033346600007462285,0.06287037037037042,75266.00000000019
cancer,0.26560877829466867,QDA,0.0008407669999633072,0.0002072190000399132,0.053981481481481526,1859.9999999999968
cancer,0.26560877829466867,LDA,0.0012032569999701084,0.00013489499999195696,0.06666666666666672,960.0000000000016
cancer,0.26560877829466867,Decicision Tree,0.0011989700000140154,0.00014805999999225602,0.0855555555555556,24.840000000000018
cancer,0.26560877829466867,Random Forrest,0.09337140400000861,0.004782070999935967,0.05648148148148154,2583.7199999999993
cancer,0.26560877829466867,SVM,0.0012388750000172873,0.00014590200004022336,0.0593518518518519,60.0000000000001
cancer,0.26560877829466867,AdaBoost,0.14442482300003578,0.011028707999957983,0.049537037037037074,1350.7000000000003
cancer,0.26560877829466867,kNN,0.0003946749999431633,0.005821406000086428,0.08305555555555556,0
cancer,0.26560877829466867,Logistic Regression,0.0074468010000236975,0.00012756199998875675,0.0656481481481482,0
cancer,0.26560877829466867,Neural Network,0.17966407999999326,0.0003363130000434468,0.06444444444444447,75266.00000000019
cancer,0.27185882427329405,QDA,0.0008303460000752237,0.00020169299993540345,0.05490740740740746,1859.9999999999968
cancer,0.27185882427329405,LDA,0.0011973939999825232,0.00013564000004407712,0.06138888888888894,960.0000000000016
cancer,0.27185882427329405,Decicision Tree,0.0011761800000294898,0.00014577999999346503,0.08731481481481482,22.68
cancer,0.27185882427329405,Random Forrest,0.09281671499997177,0.004835045000072565,0.05444444444444448,2510.600000000001
cancer,0.27185882427329405,SVM,0.0012809720000132073,0.000146595000032903,0.06074074074074079,60.0000000000001
cancer,0.27185882427329405,AdaBoost,0.13791500300001644,0.010402741999896535,0.05250000000000005,1277.27
cancer,0.27185882427329405,kNN,0.0003965919999882316,0.00583296700000574,0.08425925925925933,0
cancer,0.27185882427329405,Logistic Regression,0.00746062199991684,0.00013226400006715268,0.0676851851851852,0
cancer,0.27185882427329405,Neural Network,0.17861112299993684,0.000331426000011561,0.06472222222222228,75266.00000000019
cancer,0.2782559402207124,QDA,0.0008756390000053216,0.00021458499995787866,0.05268518518518522,1859.9999999999968
cancer,0.2782559402207124,LDA,0.0012591599999723254,0.0001409010000224953,0.065462962962963,960.0000000000016
cancer,0.2782559402207124,Decicision Tree,0.0012645530000190773,0.0001557279999906313,0.08277777777777783,23.720000000000006
cancer,0.2782559402207124,Random Forrest,0.0960036250000303,0.004812347000051886,0.05407407407407412,2626.3199999999997
cancer,0.2782559402207124,SVM,0.0012617530000170521,0.00014844299998003407,0.05888888888888893,60.0000000000001
cancer,0.2782559402207124,AdaBoost,0.143438872999941,0.010755905000078201,0.049259259259259294,1306.1799999999996
cancer,0.2782559402207124,kNN,0.00040304499995727375,0.005869911000054345,0.08435185185185191,0
cancer,0.2782559402207124,Logistic Regression,0.007532117999990076,0.00013253400003122807,0.0665740740740741,0
cancer,0.2782559402207124,Neural Network,0.18269542800000632,0.0003431809999892718,0.06694444444444447,75266.00000000019
cancer,0.2848035868435802,QDA,0.0008560579999812035,0.00020774499999788527,0.05037037037037041,1859.9999999999968
cancer,0.2848035868435802,LDA,0.0012305199999900658,0.00013746500000706875,0.05814814814814819,960.0000000000016
cancer,0.2848035868435802,Decicision Tree,0.001307121000108964,0.00015479499991670305,0.08287037037037041,24.440000000000012
cancer,0.2848035868435802,Random Forrest,0.09436587099995455,0.004845587000017987,0.054537037037037085,2627.1199999999994
cancer,0.2848035868435802,SVM,0.0012122069999986713,0.00014720899996063962,0.05981481481481485,60.0000000000001
cancer,0.2848035868435802,AdaBoost,0.14916545400005818,0.011060456999985036,0.049814814814814874,1362.1100000000004
cancer,0.2848035868435802,kNN,0.00040888799991989794,0.005814281999992092,0.07888888888888891,0
cancer,0.2848035868435802,Logistic Regression,0.007538024999948905,0.0001293750000786531,0.06601851851851855,0
cancer,0.2848035868435802,Neural Network,0.2049109050000425,0.00033685199997307797,0.0606481481481482,75266.00000000019
cancer,0.29150530628251775,QDA,0.0008554000000276575,0.00020604499996807133,0.04925925925925929,1859.9999999999968
cancer,0.29150530628251775,LDA,0.0012176560000443715,0.0001350589999310614,0.06231481481481484,960.0000000000016
cancer,0.29150530628251775,Decicision Tree,0.0012884619999840652,0.00015185500004008648,0.0844444444444445,23.84000000000003
cancer,0.29150530628251775,Random Forrest,0.09486787200003159,0.00472056399995381,0.05388888888888894,2629.520000000001
cancer,0.29150530628251775,SVM,0.0012746959999640245,0.000146880000074816,0.05638888888888894,60.0000000000001
cancer,0.29150530628251775,AdaBoost,0.14522771999998443,0.010713587000000193,0.04861111111111115,1318.920000000001
cancer,0.29150530628251775,kNN,0.0003973560000486031,0.005816084999987652,0.08194444444444446,0
cancer,0.29150530628251775,Logistic Regression,0.007506173999954628,0.00012803399998119862,0.06564814814814816,0
cancer,0.29150530628251775,Neural Network,0.20327335499996474,0.00033369199999469854,0.061666666666666696,75266.00000000019
cancer,0.29836472402833397,QDA,0.0008472540000548182,0.00020299900000281932,0.04907407407407411,1859.9999999999968
cancer,0.29836472402833397,LDA,0.0012118040000132161,0.00013401700001850253,0.06527777777777782,960.0000000000016
cancer,0.29836472402833397,Decicision Tree,0.0012973189999956956,0.00015009500004453,0.08388888888888896,24.48
cancer,0.29836472402833397,Random Forrest,0.0953084249999847,0.0047337929999775935,0.05574074074074078,2660.16
cancer,0.29836472402833397,SVM,0.0012708359999760435,0.0001468139999906271,0.06064814814814819,60.0000000000001
cancer,0.29836472402833397,AdaBoost,0.1547646779999741,0.011297176000016408,0.051203703703703765,1391.5900000000001
cancer,0.29836472402833397,kNN,0.0004036799999630603,0.005822346000059044,0.08787037037037042,0
cancer,0.29836472402833397,Logistic Regression,0.00748862099994767,0.00012916600004245994,0.07120370370370373,0
cancer,0.29836472402833397,Neural Network,0.20221943099999407,0.0003358489999845915,0.06722222222222227,75266.00000000019
cancer,0.30538555088334157,QDA,0.0008429150000301886,0.00020066899997800644,0.05138888888888893,1859.9999999999968
cancer,0.30538555088334157,LDA,0.0012056629999642608,0.00013372500005061737,0.060277777777777805,960.0000000000016
cancer,0.30538555088334157,Decicision Tree,0.001351295000067693,0.00015014399996289283,0.08666666666666671,25.760000000000023
cancer,0.30538555088334157,Random Forrest,0.09541094699986387,0.00471918700007336,0.055277777777777794,2767.119999999999
cancer,0.30538555088334157,SVM,0.001315604000019448,0.0001451079999878857,0.0571296296296297,60.0000000000001
cancer,0.30538555088334157,AdaBoost,0.1502633310000055,0.010856053999950745,0.04962962962962964,1331.1599999999994
cancer,0.30538555088334157,kNN,0.0003945209999801591,0.005828507000005631,0.08481481481481487,0
cancer,0.30538555088334157,Logistic Regression,0.0075419380000585085,0.00012824199997339748,0.06425925925925934,0
cancer,0.30538555088334157,Neural Network,0.20212872699998113,0.00032729600005041,0.06074074074074081,75266.00000000019
cancer,0.3125715849688237,QDA,0.0008659989999705431,0.0002048160000413191,0.04851851851851855,1859.9999999999968
cancer,0.3125715849688237,LDA,0.0012193919999845084,0.00013435700007903505,0.05990740740740747,960.0000000000016
cancer,0.3125715849688237,Decicision Tree,0.0013627559999895315,0.00015003599999545268,0.08157407407407409,25.920000000000027
cancer,0.3125715849688237,Random Forrest,0.09604322899996076,0.004953760000007606,0.05462962962962968,2777.1200000000003
cancer,0.3125715849688237,SVM,0.0013595889999760402,0.00014993200000390063,0.05287037037037043,60.0000000000001
cancer,0.3125715849688237,AdaBoost,0.1584247999999661,0.01133322700001372,0.04935185185185188,1398.8400000000004
cancer,0.3125715849688237,kNN,0.0004032810000080644,0.005782529999960386,0.08009259259259259,0
cancer,0.3125715849688237,Logistic Regression,0.007576908999990336,0.00012832300000809494,0.06398148148148151,0
cancer,0.3125715849688237,Neural Network,0.20343725300001098,0.00034065799998643346,0.06212962962962965,75266.00000000019
cancer,0.31992671377973836,QDA,0.000858805999996548,0.0002039910000257805,0.051666666666666694,1859.9999999999968
cancer,0.31992671377973836,LDA,0.0012354829999549112,0.00013807200001792806,0.0560185185185186,960.0000000000016
cancer,0.31992671377973836,Decicision Tree,0.0014177020000170155,0.00014742199991815144,0.0841666666666667,26.88000000000002
cancer,0.31992671377973836,Random Forrest,0.09654513100008442,0.0047991959999399095,0.05277777777777781,2883.400000000001
cancer,0.31992671377973836,SVM,0.0013349959999504795,0.00014590900003895511,0.05527777777777781,60.0000000000001
cancer,0.31992671377973836,AdaBoost,0.15915466500006914,0.011208880999929536,0.046481481481481506,1384.4500000000003
cancer,0.31992671377973836,kNN,0.00040492199999789594,0.005792966000035447,0.08490740740740743,0
cancer,0.31992671377973836,Logistic Regression,0.007577721999932691,0.0001299440000002505,0.06314814814814818,0
cancer,0.31992671377973836,Neural Network,0.22639033200004632,0.00033046299996385646,0.06166666666666669,75266.00000000019
cancer,0.3274549162877729,QDA,0.0008582879999357829,0.0002013270000315969,0.052685185185185224,1859.9999999999968
cancer,0.3274549162877729,LDA,0.0012207050000051826,0.00013517599999431695,0.05666666666666672,960.0000000000016
cancer,0.3274549162877729,Decicision Tree,0.001412730000020019,0.00014723999993293543,0.08166666666666673,26.92000000000001
cancer,0.3274549162877729,Random Forrest,0.09627078399993477,0.004796885000050679,0.0521296296296297,2952.7600000000007
cancer,0.3274549162877729,SVM,0.0013250010000683682,0.00014583499993023,0.05935185185185188,60.0000000000001
cancer,0.3274549162877729,AdaBoost,0.16384811299997634,0.011492146000009596,0.048148148148148204,1425.1700000000008
cancer,0.3274549162877729,kNN,0.00040155699994102176,0.005767698000054223,0.08212962962962966,0
cancer,0.3274549162877729,Logistic Regression,0.0075701269999717625,0.00012966600001163895,0.06740740740740746,0
cancer,0.3274549162877729,Neural Network,0.22653018700002578,0.00033522400001857034,0.06268518518518522,75266.00000000019
cancer,0.33516026509388425,QDA,0.000878431999944951,0.00020766300001923808,0.05240740740740746,1859.9999999999968
cancer,0.33516026509388425,LDA,0.0012434570000004893,0.00013657099999363713,0.06009259259259262,960.0000000000016
cancer,0.33516026509388425,Decicision Tree,0.0014518390000284852,0.0001479679999829386,0.0891666666666667,26.48000000000002
cancer,0.33516026509388425,Random Forrest,0.09618161000001235,0.0046795730000030724,0.05527777777777786,2918.519999999999
cancer,0.33516026509388425,SVM,0.0013209910000477978,0.0001447580000694871,0.054351851851851915,60.0000000000001
cancer,0.33516026509388425,AdaBoost,0.16791410099998758,0.01162034399999356,0.050462962962963015,1435.98
cancer,0.33516026509388425,kNN,0.0004059669999878678,0.005777272999985145,0.08435185185185189,0
cancer,0.33516026509388425,Logistic Regression,0.007588869999963209,0.00012864800003626443,0.06416666666666672,0
cancer,0.33516026509388425,Neural Network,0.22636832000001958,0.0003386310000132653,0.06944444444444449,75266.00000000019
cancer,0.34304692863149183,QDA,0.0008455749999757241,0.0001995420000002923,0.04953703703703708,1859.9999999999968
cancer,0.34304692863149183,LDA,0.0012243619999389923,0.00013342100000045316,0.05666666666666672,960.0000000000016
cancer,0.34304692863149183,Decicision Tree,0.0014939600000161595,0.00014941000002181683,0.08611111111111121,26.680000000000017
cancer,0.34304692863149183,Random Forrest,0.09679009899999982,0.004642110999948273,0.055092592592592624,2970.0
cancer,0.34304692863149183,SVM,0.001321480000005977,0.00014521400002195155,0.05657407407407411,60.0000000000001
cancer,0.34304692863149183,AdaBoost,0.16757460399986485,0.011523577000052682,0.04898148148148152,1426.2600000000002
cancer,0.34304692863149183,kNN,0.00040295999997397297,0.00577232900002855,0.08138888888888894,0
cancer,0.34304692863149183,Logistic Regression,0.0075697009999476025,0.00012890400005744593,0.0645370370370371,0
cancer,0.34304692863149183,Neural Network,0.22663732799998793,0.0003270320000137872,0.06472222222222225,75266.00000000019
cancer,0.35111917342151316,QDA,0.0008943800000088229,0.00020759599995471946,0.051574074074074126,1859.9999999999968
cancer,0.35111917342151316,LDA,0.0012470600000142444,0.00013583599992671223,0.0581481481481482,960.0000000000016
cancer,0.35111917342151316,Decicision Tree,0.0015614619999360002,0.00015270500001861363,0.0848148148148148,27.400000000000016
cancer,0.35111917342151316,Random Forrest,0.09722573700002612,0.004857924000025377,0.053703703703703774,3029.840000000001
cancer,0.35111917342151316,SVM,0.001384354000001622,0.00014641700001448045,0.05537037037037041,60.0000000000001
cancer,0.35111917342151316,AdaBoost,0.174175522000005,0.011835755999954924,0.0481481481481482,1459.4199999999992
cancer,0.35111917342151316,kNN,0.00039820400003918625,0.005787729000003313,0.08074074074074074,0
cancer,0.35111917342151316,Logistic Regression,0.007531614000008631,0.0001267309999911959,0.0646296296296297,0
cancer,0.35111917342151316,Neural Network,0.24995613200004294,0.0003380169999491045,0.06250000000000004,75266.00000000019
cancer,0.35938136638046275,QDA,0.000863978000033967,0.00019647499996608533,0.04962962962962968,1859.9999999999968
cancer,0.35938136638046275,LDA,0.0012075170000116489,0.0001320979999763949,0.05898148148148154,960.0000000000016
cancer,0.35938136638046275,Decicision Tree,0.0015628089999700015,0.00014853500003482616,0.08074074074074077,28.08000000000003
cancer,0.35938136638046275,Random Forrest,0.09752766900000095,0.004744417999991128,0.04916666666666671,3107.64
cancer,0.35938136638046275,SVM,0.0013529590000143795,0.000146333000047889,0.056018518518518565,60.0000000000001
cancer,0.35938136638046275,AdaBoost,0.17238803799995364,0.011545432000020806,0.04370370370370373,1435.3400000000006
cancer,0.35938136638046275,kNN,0.0004030359999978828,0.005768176999999924,0.08157407407407406,0
cancer,0.35938136638046275,Logistic Regression,0.007572730000047157,0.00012901399996735562,0.06657407407407409,0
cancer,0.35938136638046275,Neural Network,0.25177969800002764,0.0003272949999700359,0.06287037037037044,75266.00000000019
cancer,0.36783797718286343,QDA,0.0008857670000361397,0.00020375799999783342,0.04321100917431191,1859.9999999999968
cancer,0.36783797718286343,LDA,0.0012386209999567656,0.0001339439999810565,0.05522935779816511,960.0000000000016
cancer,0.36783797718286343,Decicision Tree,0.0016477329999906938,0.00015120200002456845,0.07577981651376144,29.320000000000025
cancer,0.36783797718286343,Random Forrest,0.0989820910000162,0.004766496999918673,0.04779816513761468,3199.9199999999996
cancer,0.36783797718286343,SVM,0.0013731299999926703,0.00014828799998213064,0.047798165137614666,60.0000000000001
cancer,0.36783797718286343,AdaBoost,0.17769733799996176,0.011790065000013781,0.04091743119266055,1466.98
cancer,0.36783797718286343,kNN,0.00040730899998379764,0.005795168000022386,0.07880733944954126,0
cancer,0.36783797718286343,Logistic Regression,0.007599508000021158,0.00012930499998219601,0.05981651376146789,0
cancer,0.36783797718286343,Neural Network,0.25131204699998305,0.00033825099997557116,0.060550458715596306,75266.00000000019
cancer,0.3764935806792468,QDA,0.0008817280000221219,0.00020117199997002894,0.046666666666666703,1859.9999999999968
cancer,0.3764935806792468,LDA,0.0012503800000558838,0.00013861699996596145,0.05574074074074079,960.0000000000016
cancer,0.3764935806792468,Decicision Tree,0.0016561449999971955,0.00015083300001606407,0.07824074074074079,29.08000000000002
cancer,0.3764935806792468,Random Forrest,0.09874994600002537,0.004712699999918186,0.050000000000000024,3286.1599999999994
cancer,0.3764935806792468,SVM,0.0013717169999654289,0.0001439119999668037,0.05222222222222225,60.0000000000001
cancer,0.3764935806792468,AdaBoost,0.18029321500003792,0.011782595999957268,0.044074074074074106,1467.3100000000004
